"EVENTNAME","REGION","REGION2","x","y","DATE","YEAR","MONTH","period"
"1993181","FLORIDA","South","-81.292","29.96","05-11-1993","1993","05","historic"
"1993189","FLORIDA","South","-81.382","30.325","05-11-1993","1993","05","historic"
"1993201","GEORGIA","South","-81.233","31.217","05-12-1993","1993","05","historic"
"1993205","GEORGIA","South","-81.197","31.293","05-13-1993","1993","05","historic"
"1993207","GEORGIA","South","-81.158","31.378","05-13-1993","1993","05","historic"
"1993209","GEORGIA","South","-81.107","31.43","05-13-1993","1993","05","historic"
"1993211","SOUTH CAROLINA","South","-79.673","32.807","07-19-1993","1993","07","historic"
"1993213","SOUTH CAROLINA","South","-79.657","32.83","07-19-1993","1993","07","historic"
"1993215","SOUTH CAROLINA","South","-79.513","32.888","07-19-1993","1993","07","historic"
"1993217","SOUTH CAROLINA","South","-79.437","32.912","07-19-1993","1993","07","historic"
"1993219","SOUTH CAROLINA","South","-79.387","32.948","07-19-1993","1993","07","historic"
"1993221","SOUTH CAROLINA","South","-79.268","32.983","07-19-1993","1993","07","historic"
"1993223","SOUTH CAROLINA","South","-79.162","33.062","07-19-1993","1993","07","historic"
"1993225","SOUTH CAROLINA","South","-79.11","33.045","07-19-1993","1993","07","historic"
"1993227","ONSLOW BAY","North","-77.885","33.712","07-20-1993","1993","07","historic"
"1993229","ONSLOW BAY","North","-77.897","33.733","07-20-1993","1993","07","historic"
"1993231","ONSLOW BAY","North","-77.913","33.79","07-20-1993","1993","07","historic"
"1993233","ONSLOW BAY","North","-77.913","33.91","07-20-1993","1993","07","historic"
"1993235","ONSLOW BAY","North","-77.872","34.038","07-20-1993","1993","07","historic"
"1993237","ONSLOW BAY","North","-77.78","34.178","07-20-1993","1993","07","historic"
"1993239","ONSLOW BAY","North","-77.457","34.448","07-20-1993","1993","07","historic"
"1993241","ONSLOW BAY","North","-77.137","34.605","07-20-1993","1993","07","historic"
"1993243","RALEIGH BAY","North","-75.827","35.143","07-21-1993","1993","07","historic"
"1993245","RALEIGH BAY","North","-75.933","35.093","07-21-1993","1993","07","historic"
"1993247","RALEIGH BAY","North","-76.107","34.985","07-21-1993","1993","07","historic"
"1993249","RALEIGH BAY","North","-76.33","34.802","07-21-1993","1993","07","historic"
"1993251","ONSLOW BAY","North","-76.498","34.497","07-21-1993","1993","07","historic"
"1993253","ONSLOW BAY","North","-76.602","34.653","07-21-1993","1993","07","historic"
"1993255","LONG BAY","North","-78.923","33.617","07-22-1993","1993","07","historic"
"1993257","LONG BAY","North","-79.095","33.412","07-22-1993","1993","07","historic"
"1993259","LONG BAY","North","-79.117","33.385","07-22-1993","1993","07","historic"
"1993261","LONG BAY","North","-79.12","33.357","07-22-1993","1993","07","historic"
"1993263","LONG BAY","North","-79.12","33.345","07-22-1993","1993","07","historic"
"1993265","SOUTH CAROLINA","South","-79.15","33.137","07-22-1993","1993","07","historic"
"1993267","SOUTH CAROLINA","South","-79.158","33.067","07-22-1993","1993","07","historic"
"1993271","SOUTH CAROLINA","South","-80.445","32.278","07-26-1993","1993","07","historic"
"1993273","SOUTH CAROLINA","South","-80.508","32.24","07-26-1993","1993","07","historic"
"1993275","SOUTH CAROLINA","South","-80.533","32.188","07-26-1993","1993","07","historic"
"1993277","SOUTH CAROLINA","South","-80.753","32.072","07-26-1993","1993","07","historic"
"1993279","GEORGIA","South","-80.75","31.97","07-26-1993","1993","07","historic"
"1993281","GEORGIA","South","-80.887","31.852","07-26-1993","1993","07","historic"
"1993283","GEORGIA","South","-81.053","31.592","07-26-1993","1993","07","historic"
"1993285","GEORGIA","South","-81.087","31.583","07-26-1993","1993","07","historic"
"1993287","GEORGIA","South","-81.082","31.465","07-27-1993","1993","07","historic"
"1993289","GEORGIA","South","-81.093","31.443","07-27-1993","1993","07","historic"
"1993291","GEORGIA","South","-81.143","31.39","07-27-1993","1993","07","historic"
"1993293","GEORGIA","South","-81.2","31.308","07-27-1993","1993","07","historic"
"1993295","GEORGIA","South","-81.23","31.227","07-27-1993","1993","07","historic"
"1993297","GEORGIA","South","-81.292","31.057","07-27-1993","1993","07","historic"
"1993299","GEORGIA","South","-81.303","30.947","07-27-1993","1993","07","historic"
"1993301","GEORGIA","South","-81.315","30.927","07-27-1993","1993","07","historic"
"1993303","GEORGIA","South","-81.315","30.9","07-27-1993","1993","07","historic"
"1993305","GEORGIA","South","-81.383","30.787","07-27-1993","1993","07","historic"
"1993307","GEORGIA","South","-81.408","30.763","07-27-1993","1993","07","historic"
"1993309","GEORGIA","South","-81.425","30.763","07-27-1993","1993","07","historic"
"1993311","FLORIDA","South","-80.795","28.908","07-28-1993","1993","07","historic"
"1993313","FLORIDA","South","-80.807","28.923","07-28-1993","1993","07","historic"
"1993315","FLORIDA","South","-80.823","28.948","07-28-1993","1993","07","historic"
"1993317","FLORIDA","South","-80.863","29.008","07-28-1993","1993","07","historic"
"1993319","FLORIDA","South","-80.997","29.233","07-28-1993","1993","07","historic"
"1993321","FLORIDA","South","-81.068","29.382","07-28-1993","1993","07","historic"
"1993323","FLORIDA","South","-81.17","29.6","07-28-1993","1993","07","historic"
"1993325","FLORIDA","South","-81.237","29.76","07-28-1993","1993","07","historic"
"1993327","FLORIDA","South","-81.29","29.958","07-29-1993","1993","07","historic"
"1993329","FLORIDA","South","-81.382","30.33","07-29-1993","1993","07","historic"
"1993331","SOUTH CAROLINA","South","-80.287","32.397","07-30-1993","1993","07","historic"
"1993333","SOUTH CAROLINA","South","-80.293","32.405","07-30-1993","1993","07","historic"
"1993335","SOUTH CAROLINA","South","-80.178","32.492","07-30-1993","1993","07","historic"
"1993337","SOUTH CAROLINA","South","-80.09","32.553","07-30-1993","1993","07","historic"
"1993339","SOUTH CAROLINA","South","-79.95","32.597","07-30-1993","1993","07","historic"
"1993341","SOUTH CAROLINA","South","-79.893","32.622","07-30-1993","1993","07","historic"
"1993343","LONG BAY","North","-78.683","33.788","08-03-1993","1993","08","historic"
"1993345","LONG BAY","North","-78.655","33.788","08-03-1993","1993","08","historic"
"1993347","LONG BAY","North","-78.628","33.805","08-03-1993","1993","08","historic"
"1993349","LONG BAY","North","-78.57","33.818","08-03-1993","1993","08","historic"
"1993351","LONG BAY","North","-78.342","33.883","08-03-1993","1993","08","historic"
"1993353","LONG BAY","North","-78.3","33.887","08-03-1993","1993","08","historic"
"1993355","LONG BAY","North","-78.207","33.897","08-03-1993","1993","08","historic"
"1993357","LONG BAY","North","-77.962","33.772","08-03-1993","1993","08","historic"
"1993359","LONG BAY","North","-79.118","33.318","08-04-1993","1993","08","historic"
"1993361","LONG BAY","North","-79.123","33.31","08-04-1993","1993","08","historic"
"1993363","LONG BAY","North","-79.122","33.302","08-04-1993","1993","08","historic"
"1993365","SOUTH CAROLINA","South","-79.115","33.215","08-04-1993","1993","08","historic"
"1993367","SOUTH CAROLINA","South","-79.673","32.807","10-04-1993","1993","10","historic"
"1993369","SOUTH CAROLINA","South","-79.657","32.83","10-04-1993","1993","10","historic"
"1993371","SOUTH CAROLINA","South","-79.515","32.888","10-04-1993","1993","10","historic"
"1993373","SOUTH CAROLINA","South","-79.437","32.91","10-04-1993","1993","10","historic"
"1993375","SOUTH CAROLINA","South","-79.387","32.947","10-04-1993","1993","10","historic"
"1993377","ONSLOW BAY","North","-77.79","34.187","10-05-1993","1993","10","historic"
"1993385","ONSLOW BAY","North","-77.467","34.458","10-05-1993","1993","10","historic"
"1993387","ONSLOW BAY","North","-77.147","34.617","10-05-1993","1993","10","historic"
"1993391","ONSLOW BAY","North","-76.498","34.497","10-06-1993","1993","10","historic"
"1993395","ONSLOW BAY","North","-76.612","34.665","10-06-1993","1993","10","historic"
"1993399","RALEIGH BAY","North","-75.84","35.135","10-13-1993","1993","10","historic"
"1993403","RALEIGH BAY","North","-75.938","35.098","10-13-1993","1993","10","historic"
"1993405","RALEIGH BAY","North","-76.112","34.992","10-13-1993","1993","10","historic"
"1993407","RALEIGH BAY","North","-76.34","34.81","10-13-1993","1993","10","historic"
"1993417","ONSLOW BAY","North","-77.86","34.048","10-14-1993","1993","10","historic"
"1993419","SOUTH CAROLINA","South","-79.138","33.218","10-15-1993","1993","10","historic"
"1993421","SOUTH CAROLINA","South","-79.15","33.135","10-15-1993","1993","10","historic"
"1993423","SOUTH CAROLINA","South","-79.157","33.067","10-15-1993","1993","10","historic"
"1993425","SOUTH CAROLINA","South","-79.162","33.07","10-15-1993","1993","10","historic"
"1993427","SOUTH CAROLINA","South","-79.1","33.048","10-15-1993","1993","10","historic"
"1993429","SOUTH CAROLINA","South","-79.265","32.993","10-15-1993","1993","10","historic"
"1993431","SOUTH CAROLINA","South","-79.883","32.627","10-18-1993","1993","10","historic"
"1993433","SOUTH CAROLINA","South","-79.95","32.597","10-18-1993","1993","10","historic"
"1993435","SOUTH CAROLINA","South","-80.072","32.55","10-18-1993","1993","10","historic"
"1993437","SOUTH CAROLINA","South","-80.158","32.495","10-18-1993","1993","10","historic"
"1993439","SOUTH CAROLINA","South","-80.292","32.405","10-18-1993","1993","10","historic"
"1993441","GEORGIA","South","-81.29","31.055","10-19-1993","1993","10","historic"
"1993443","GEORGIA","South","-81.303","30.93","10-19-1993","1993","10","historic"
"1993445","GEORGIA","South","-81.312","30.94","10-19-1993","1993","10","historic"
"1993447","GEORGIA","South","-81.313","30.897","10-19-1993","1993","10","historic"
"1993449","GEORGIA","South","-81.383","30.782","10-19-1993","1993","10","historic"
"1993451","GEORGIA","South","-81.408","30.76","10-19-1993","1993","10","historic"
"1993453","GEORGIA","South","-81.433","30.75","10-19-1993","1993","10","historic"
"1993455","FLORIDA","South","-80.797","28.905","10-20-1993","1993","10","historic"
"1993457","FLORIDA","South","-80.808","28.92","10-20-1993","1993","10","historic"
"1993459","FLORIDA","South","-80.823","28.945","10-20-1993","1993","10","historic"
"1993461","FLORIDA","South","-80.863","29.007","10-20-1993","1993","10","historic"
"1993463","FLORIDA","South","-80.998","29.228","10-20-1993","1993","10","historic"
"1993465","FLORIDA","South","-81.068","29.378","10-20-1993","1993","10","historic"
"1993467","FLORIDA","South","-81.17","29.595","10-21-1993","1993","10","historic"
"1993469","FLORIDA","South","-81.237","29.757","10-21-1993","1993","10","historic"
"1993471","FLORIDA","South","-81.29","29.957","10-21-1993","1993","10","historic"
"1993473","FLORIDA","South","-81.382","30.327","10-21-1993","1993","10","historic"
"1993475","SOUTH CAROLINA","South","-80.277","32.405","10-27-1993","1993","10","historic"
"1993477","SOUTH CAROLINA","South","-80.368","32.298","10-27-1993","1993","10","historic"
"1993479","SOUTH CAROLINA","South","-80.443","32.278","10-27-1993","1993","10","historic"
"1993481","SOUTH CAROLINA","South","-80.507","32.238","10-27-1993","1993","10","historic"
"1993483","SOUTH CAROLINA","South","-80.532","32.187","10-27-1993","1993","10","historic"
"1993485","SOUTH CAROLINA","South","-80.76","32.06","10-27-1993","1993","10","historic"
"1993487","GEORGIA","South","-81.232","31.213","10-28-1993","1993","10","historic"
"1993489","GEORGIA","South","-81.195","31.29","10-28-1993","1993","10","historic"
"1993491","GEORGIA","South","-81.155","31.377","10-28-1993","1993","10","historic"
"1993493","GEORGIA","South","-81.102","31.432","10-28-1993","1993","10","historic"
"1993495","GEORGIA","South","-81.087","31.453","10-28-1993","1993","10","historic"
"1993497","GEORGIA","South","-81.072","31.57","10-28-1993","1993","10","historic"
"1993499","GEORGIA","South","-81.068","31.582","10-28-1993","1993","10","historic"
"1993501","GEORGIA","South","-80.89","31.842","10-28-1993","1993","10","historic"
"1993503","GEORGIA","South","-80.765","31.965","10-28-1993","1993","10","historic"
"1993505","LONG BAY","North","-78.937","33.602","11-02-1993","1993","11","historic"
"1993507","LONG BAY","North","-78.685","33.792","11-02-1993","1993","11","historic"
"1993509","LONG BAY","North","-78.658","33.79","11-02-1993","1993","11","historic"
"1993511","LONG BAY","North","-78.632","33.808","11-02-1993","1993","11","historic"
"1993513","LONG BAY","North","-78.557","33.822","11-02-1993","1993","11","historic"
"1993515","LONG BAY","North","-78.345","33.888","11-02-1993","1993","11","historic"
"1993517","LONG BAY","North","-78.303","33.89","11-02-1993","1993","11","historic"
"1993519","LONG BAY","North","-78.195","33.897","11-02-1993","1993","11","historic"
"1993521","ONSLOW BAY","North","-77.92","33.908","11-03-1993","1993","11","historic"
"1993523","ONSLOW BAY","North","-77.922","33.8","11-03-1993","1993","11","historic"
"1993525","ONSLOW BAY","North","-77.903","33.743","11-03-1993","1993","11","historic"
"1993527","ONSLOW BAY","North","-77.897","33.72","11-03-1993","1993","11","historic"
"1993533","LONG BAY","North","-77.965","33.77","11-03-1993","1993","11","historic"
"1993541","LONG BAY","North","-79.098","33.415","11-04-1993","1993","11","historic"
"1993543","LONG BAY","North","-79.118","33.385","11-04-1993","1993","11","historic"
"1993545","LONG BAY","North","-79.122","33.358","11-04-1993","1993","11","historic"
"1993547","LONG BAY","North","-79.105","33.348","11-04-1993","1993","11","historic"
"1993549","LONG BAY","North","-79.12","33.327","11-04-1993","1993","11","historic"
"1993551","LONG BAY","North","-79.122","33.32","11-04-1993","1993","11","historic"
"1993553","LONG BAY","North","-79.123","33.302","11-04-1993","1993","11","historic"
"1994001","SOUTH CAROLINA","South","-80.275","32.405","04-19-1994","1994","04","historic"
"1994003","SOUTH CAROLINA","South","-80.292","32.405","04-19-1994","1994","04","historic"
"1994005","SOUTH CAROLINA","South","-80.368","32.298","04-19-1994","1994","04","historic"
"1994009","SOUTH CAROLINA","South","-80.443","32.278","04-19-1994","1994","04","historic"
"1994011","SOUTH CAROLINA","South","-80.507","32.238","04-19-1994","1994","04","historic"
"1994013","SOUTH CAROLINA","South","-80.532","32.188","04-19-1994","1994","04","historic"
"1994015","SOUTH CAROLINA","South","-80.75","32.072","04-19-1994","1994","04","historic"
"1994021","GEORGIA","South","-80.748","31.968","04-20-1994","1994","04","historic"
"1994025","GEORGIA","South","-80.885","31.85","04-20-1994","1994","04","historic"
"1994035","GEORGIA","South","-81.05","31.592","04-20-1994","1994","04","historic"
"1994037","GEORGIA","South","-81.072","31.573","04-20-1994","1994","04","historic"
"1994039","GEORGIA","South","-81.078","31.463","04-21-1994","1994","04","historic"
"1994041","GEORGIA","South","-81.088","31.44","04-21-1994","1994","04","historic"
"1994043","GEORGIA","South","-81.143","31.387","04-21-1994","1994","04","historic"
"1994045","GEORGIA","South","-81.198","31.307","04-21-1994","1994","04","historic"
"1994049","GEORGIA","South","-81.228","31.227","04-21-1994","1994","04","historic"
"1994061","SOUTH CAROLINA","South","-80.162","32.495","04-22-1994","1994","04","historic"
"1994063","SOUTH CAROLINA","South","-80.093","32.552","04-22-1994","1994","04","historic"
"1994067","SOUTH CAROLINA","South","-79.95","32.597","04-22-1994","1994","04","historic"
"1994069","SOUTH CAROLINA","South","-79.895","32.622","04-22-1994","1994","04","historic"
"1994071","SOUTH CAROLINA","South","-79.675","32.807","04-25-1994","1994","04","historic"
"1994073","SOUTH CAROLINA","South","-79.658","32.83","04-25-1994","1994","04","historic"
"1994075","SOUTH CAROLINA","South","-79.515","32.888","04-25-1994","1994","04","historic"
"1994077","SOUTH CAROLINA","South","-79.437","32.91","04-25-1994","1994","04","historic"
"1994079","SOUTH CAROLINA","South","-79.388","32.948","04-25-1994","1994","04","historic"
